nn.dist,group,category
187.87993852458047,C4-on-C3,EVEN-on-ODD
145.21322012819618,C4-on-C3,EVEN-on-ODD
119.72638347498894,C4-on-C3,EVEN-on-ODD
121.90678570120734,C4-on-C3,EVEN-on-ODD
141.57022391732,C4-on-C3,EVEN-on-ODD
145.20270624199816,C4-on-C3,EVEN-on-ODD
148.28858250047418,C4-on-C3,EVEN-on-ODD
116.2178114576253,C4-on-C3,EVEN-on-ODD
144.54373040709874,C4-on-C3,EVEN-on-ODD
163.6680995185074,C4-on-C3,EVEN-on-ODD
151.42377422320484,C4-on-C3,EVEN-on-ODD
158.19038845644187,C4-on-C3,EVEN-on-ODD
149.40039256976414,C4-on-C3,EVEN-on-ODD
161.40821602384432,C4-on-C3,EVEN-on-ODD
696.0441044215517,C4-on-C3,EVEN-on-ODD
146.62604986836428,C4-on-C3,EVEN-on-ODD
164.27448645483537,C4-on-C3,EVEN-on-ODD
133.62188780285973,C4-on-C3,EVEN-on-ODD
147.6484127920102,C4-on-C3,EVEN-on-ODD
159.6584870904133,C4-on-C3,EVEN-on-ODD
147.0599877600966,C4-on-C3,EVEN-on-ODD
136.84492573712828,C4-on-C3,EVEN-on-ODD
145.09027879220642,C4-on-C3,EVEN-on-ODD
99.7705492617943,C4-on-C3,EVEN-on-ODD
102.5556731731605,C4-on-C3,EVEN-on-ODD
139.20073994056187,C4-on-C3,EVEN-on-ODD
186.44690665173312,C4-on-C3,EVEN-on-ODD
107.18638812834345,C4-on-C3,EVEN-on-ODD
124.25017585500571,C4-on-C3,EVEN-on-ODD
115.21540782377991,C4-on-C3,EVEN-on-ODD
145.1636132093712,C4-on-C3,EVEN-on-ODD
157.13950903576105,C4-on-C3,EVEN-on-ODD
129.46263206037582,C4-on-C3,EVEN-on-ODD
611.5314153827268,C4-on-C3,EVEN-on-ODD
142.32172321890957,C4-on-C3,EVEN-on-ODD
116.39058939622088,C4-on-C3,EVEN-on-ODD
156.60116378877933,C4-on-C3,EVEN-on-ODD
138.5556227657334,C4-on-C3,EVEN-on-ODD
114.15956201737986,C4-on-C3,EVEN-on-ODD
112.12136147942594,C4-on-C3,EVEN-on-ODD
148.87000537381627,C4-on-C3,EVEN-on-ODD
171.8562855993341,C4-on-C3,EVEN-on-ODD
148.18000742340408,C4-on-C3,EVEN-on-ODD
174.13676579057082,C4-on-C3,EVEN-on-ODD
134.58046997986085,C4-on-C3,EVEN-on-ODD
112.22829812484947,C4-on-C3,EVEN-on-ODD
117.4656834994808,C4-on-C3,EVEN-on-ODD
121.33841848318296,C4-on-C3,EVEN-on-ODD
130.00916621530942,C4-on-C3,EVEN-on-ODD
168.27260799072423,C4-on-C3,EVEN-on-ODD
142.10644777771296,C4-on-C3,EVEN-on-ODD
125.75493986321217,C4-on-C3,EVEN-on-ODD
182.87623273678693,C4-on-C3,EVEN-on-ODD
136.4885101391316,C4-on-C3,EVEN-on-ODD
170.9904801443635,C4-on-C3,EVEN-on-ODD
146.8136018902882,C4-on-C3,EVEN-on-ODD
146.15325175992442,C4-on-C3,EVEN-on-ODD
149.24305712494674,C4-on-C3,EVEN-on-ODD
115.25233576808789,C4-on-C3,EVEN-on-ODD
112.28669778740526,C4-on-C3,EVEN-on-ODD
145.83264106502372,C4-on-C3,EVEN-on-ODD
162.34976840143634,C4-on-C3,EVEN-on-ODD
144.81368512678512,C4-on-C3,EVEN-on-ODD
171.08908615104573,C4-on-C3,EVEN-on-ODD
127.64483890858992,C4-on-C3,EVEN-on-ODD
125.99293035722287,C4-on-C3,EVEN-on-ODD
88.8725092477974,C4-on-C3,EVEN-on-ODD
109.58645217361526,C4-on-C3,EVEN-on-ODD
143.33618698709677,C4-on-C3,EVEN-on-ODD
127.3621945476759,C4-on-C3,EVEN-on-ODD
155.54135848705982,C4-on-C3,EVEN-on-ODD
150.87978989911207,C4-on-C3,EVEN-on-ODD
128.80935408579683,C4-on-C3,EVEN-on-ODD
127.5645224974406,C4-on-C3,EVEN-on-ODD
149.77674185266517,C4-on-C3,EVEN-on-ODD
128.37028082854704,C4-on-C3,EVEN-on-ODD
138.56113163510193,C4-on-C3,EVEN-on-ODD
166.61488078800127,C4-on-C3,EVEN-on-ODD
175.10905459170323,C4-on-C3,EVEN-on-ODD
142.6969835000037,C4-on-C3,EVEN-on-ODD
123.22392868270369,C4-on-C3,EVEN-on-ODD
110.45765206630125,C4-on-C3,EVEN-on-ODD
169.57564388791232,C4-on-C3,EVEN-on-ODD
153.93233935726468,C4-on-C3,EVEN-on-ODD
149.65687154287266,C4-on-C3,EVEN-on-ODD
152.56507201846705,C4-on-C3,EVEN-on-ODD
294.1102998876431,C4-on-C3,EVEN-on-ODD
138.32435251972095,C4-on-C3,EVEN-on-ODD
153.19234347708016,C4-on-C3,EVEN-on-ODD
114.50565051559681,C4-on-C3,EVEN-on-ODD
100.61227360516176,C4-on-C3,EVEN-on-ODD
131.34500066618412,C4-on-C3,EVEN-on-ODD
831.104353796802,C4-on-C3,EVEN-on-ODD
133.9047605576439,C4-on-C3,EVEN-on-ODD
131.51374300809707,C4-on-C3,EVEN-on-ODD
104.91264604422143,C4-on-C3,EVEN-on-ODD
119.75882848458362,C4-on-C3,EVEN-on-ODD
117.87628811597303,C4-on-C3,EVEN-on-ODD
114.24055059391179,C4-on-C3,EVEN-on-ODD
131.71733105404277,C4-on-C3,EVEN-on-ODD
194.77453658011868,C3-on-C4,ODD-on-EVEN
196.3771911598697,C3-on-C4,ODD-on-EVEN
156.52885995879512,C3-on-C4,ODD-on-EVEN
214.18623435468484,C3-on-C4,ODD-on-EVEN
149.6978650482363,C3-on-C4,ODD-on-EVEN
153.05335703603498,C3-on-C4,ODD-on-EVEN
149.7157530121656,C3-on-C4,ODD-on-EVEN
136.24679262279918,C3-on-C4,ODD-on-EVEN
186.69623268828985,C3-on-C4,ODD-on-EVEN
147.53360634106392,C3-on-C4,ODD-on-EVEN
128.54498589987918,C3-on-C4,ODD-on-EVEN
158.2893312892566,C3-on-C4,ODD-on-EVEN
48.844819926067615,C3-on-C4,ODD-on-EVEN
37.852432571896514,C3-on-C4,ODD-on-EVEN
155.97491240580962,C3-on-C4,ODD-on-EVEN
162.93606015857904,C3-on-C4,ODD-on-EVEN
169.58327777230866,C3-on-C4,ODD-on-EVEN
115.26693237871888,C3-on-C4,ODD-on-EVEN
153.38579569503813,C3-on-C4,ODD-on-EVEN
154.98345008419412,C3-on-C4,ODD-on-EVEN
125.43571461111097,C3-on-C4,ODD-on-EVEN
139.7562231172551,C3-on-C4,ODD-on-EVEN
138.2278499434901,C3-on-C4,ODD-on-EVEN
140.23753634458885,C3-on-C4,ODD-on-EVEN
141.33936252863143,C3-on-C4,ODD-on-EVEN
143.62711652052343,C3-on-C4,ODD-on-EVEN
177.93097790997498,C3-on-C4,ODD-on-EVEN
138.04835239871548,C3-on-C4,ODD-on-EVEN
145.18026071060814,C3-on-C4,ODD-on-EVEN
148.30623385414356,C3-on-C4,ODD-on-EVEN
176.07395889227874,C3-on-C4,ODD-on-EVEN
161.88814348185,C3-on-C4,ODD-on-EVEN
623.2156503971961,C3-on-C4,ODD-on-EVEN
155.5020067394625,C3-on-C4,ODD-on-EVEN
147.89837693497515,C3-on-C4,ODD-on-EVEN
122.4400016334532,C3-on-C4,ODD-on-EVEN
904.823424586809,C3-on-C4,ODD-on-EVEN
139.62210426719676,C3-on-C4,ODD-on-EVEN
162.86226941805728,C3-on-C4,ODD-on-EVEN
114.00378151622851,C3-on-C4,ODD-on-EVEN
130.98838832507275,C3-on-C4,ODD-on-EVEN
1949.3650117923016,C3-on-C4,ODD-on-EVEN
175.61160226821573,C3-on-C4,ODD-on-EVEN
166.7786623042648,C3-on-C4,ODD-on-EVEN
147.88351970385344,C3-on-C4,ODD-on-EVEN
129.83125278607017,C3-on-C4,ODD-on-EVEN
150.67884556234102,C3-on-C4,ODD-on-EVEN
125.21614352790112,C3-on-C4,ODD-on-EVEN
108.86213069750212,C3-on-C4,ODD-on-EVEN
145.3361544833219,C3-on-C4,ODD-on-EVEN
162.5051796097588,C3-on-C4,ODD-on-EVEN
215.00248068336325,C3-on-C4,ODD-on-EVEN
180.48536117923788,C3-on-C4,ODD-on-EVEN
154.71855771044372,C3-on-C4,ODD-on-EVEN
148.76348644744832,C3-on-C4,ODD-on-EVEN
147.6985798848453,C3-on-C4,ODD-on-EVEN
182.688126872,C3-on-C4,ODD-on-EVEN
165.01074783176983,C3-on-C4,ODD-on-EVEN
149.59183433596777,C3-on-C4,ODD-on-EVEN
118.645099350964,C3-on-C4,ODD-on-EVEN
117.33911581395171,C3-on-C4,ODD-on-EVEN
128.44414505924334,C3-on-C4,ODD-on-EVEN
136.97466773093544,C3-on-C4,ODD-on-EVEN
173.737033760796,C3-on-C4,ODD-on-EVEN
59.800269086016826,C3-on-C4,ODD-on-EVEN
115.12050208368714,C3-on-C4,ODD-on-EVEN
117.98948300590162,C3-on-C4,ODD-on-EVEN
194.77453658011868,C4-on-C3,EVEN-on-ODD
196.3771911598697,C4-on-C3,EVEN-on-ODD
156.52885995879512,C4-on-C3,EVEN-on-ODD
214.18623435468484,C4-on-C3,EVEN-on-ODD
149.6978650482363,C4-on-C3,EVEN-on-ODD
153.05335703603498,C4-on-C3,EVEN-on-ODD
149.7157530121656,C4-on-C3,EVEN-on-ODD
136.24679262279918,C4-on-C3,EVEN-on-ODD
186.69623268828985,C4-on-C3,EVEN-on-ODD
128.54498589987918,C4-on-C3,EVEN-on-ODD
147.53360634106392,C4-on-C3,EVEN-on-ODD
158.2893312892566,C4-on-C3,EVEN-on-ODD
37.852432571896514,C4-on-C3,EVEN-on-ODD
48.844819926067615,C4-on-C3,EVEN-on-ODD
155.97491240580962,C4-on-C3,EVEN-on-ODD
162.93606015857904,C4-on-C3,EVEN-on-ODD
169.58327777230866,C4-on-C3,EVEN-on-ODD
115.26693237871888,C4-on-C3,EVEN-on-ODD
153.38579569503813,C4-on-C3,EVEN-on-ODD
154.98345008419412,C4-on-C3,EVEN-on-ODD
139.7562231172551,C4-on-C3,EVEN-on-ODD
125.43571461111097,C4-on-C3,EVEN-on-ODD
138.2278499434901,C4-on-C3,EVEN-on-ODD
140.23753634458885,C4-on-C3,EVEN-on-ODD
141.33936252863143,C4-on-C3,EVEN-on-ODD
177.93097790997498,C4-on-C3,EVEN-on-ODD
143.62711652052343,C4-on-C3,EVEN-on-ODD
138.04835239871548,C4-on-C3,EVEN-on-ODD
145.18026071060814,C4-on-C3,EVEN-on-ODD
148.30623385414356,C4-on-C3,EVEN-on-ODD
176.07395889227874,C4-on-C3,EVEN-on-ODD
161.88814348185,C4-on-C3,EVEN-on-ODD
623.2156503971961,C4-on-C3,EVEN-on-ODD
155.5020067394625,C4-on-C3,EVEN-on-ODD
147.89837693497515,C4-on-C3,EVEN-on-ODD
122.4400016334532,C4-on-C3,EVEN-on-ODD
139.62210426719676,C4-on-C3,EVEN-on-ODD
162.86226941805728,C4-on-C3,EVEN-on-ODD
114.00378151622851,C4-on-C3,EVEN-on-ODD
130.98838832507275,C4-on-C3,EVEN-on-ODD
175.61160226821573,C4-on-C3,EVEN-on-ODD
166.7786623042648,C4-on-C3,EVEN-on-ODD
4608.381662774906,C4-on-C3,EVEN-on-ODD
1681.137781057816,C4-on-C3,EVEN-on-ODD
147.88351970385344,C4-on-C3,EVEN-on-ODD
129.83125278607017,C4-on-C3,EVEN-on-ODD
150.67884556234102,C4-on-C3,EVEN-on-ODD
125.21614352790112,C4-on-C3,EVEN-on-ODD
108.86213069750212,C4-on-C3,EVEN-on-ODD
145.3361544833219,C4-on-C3,EVEN-on-ODD
2819.538895628886,C4-on-C3,EVEN-on-ODD
162.5051796097588,C4-on-C3,EVEN-on-ODD
215.00248068336325,C4-on-C3,EVEN-on-ODD
180.48536117923788,C4-on-C3,EVEN-on-ODD
154.71855771044372,C4-on-C3,EVEN-on-ODD
148.76348644744832,C4-on-C3,EVEN-on-ODD
147.6985798848453,C4-on-C3,EVEN-on-ODD
182.688126872,C4-on-C3,EVEN-on-ODD
149.59183433596777,C4-on-C3,EVEN-on-ODD
165.01074783176983,C4-on-C3,EVEN-on-ODD
118.645099350964,C4-on-C3,EVEN-on-ODD
117.33911581395171,C4-on-C3,EVEN-on-ODD
128.44414505924334,C4-on-C3,EVEN-on-ODD
136.97466773093544,C4-on-C3,EVEN-on-ODD
173.737033760796,C4-on-C3,EVEN-on-ODD
59.800269086016826,C4-on-C3,EVEN-on-ODD
115.12050208368714,C4-on-C3,EVEN-on-ODD
117.98948300590162,C4-on-C3,EVEN-on-ODD
146.16189031686733,C3-on-C4,ODD-on-EVEN
145.47435419688213,C3-on-C4,ODD-on-EVEN
161.90357756701928,C3-on-C4,ODD-on-EVEN
173.95441426994563,C3-on-C4,ODD-on-EVEN
152.88675750698633,C3-on-C4,ODD-on-EVEN
76.34213892733177,C3-on-C4,ODD-on-EVEN
129.35174242738296,C3-on-C4,ODD-on-EVEN
167.73080974585415,C3-on-C4,ODD-on-EVEN
174.84915567711525,C3-on-C4,ODD-on-EVEN
182.70515161045705,C3-on-C4,ODD-on-EVEN
141.39713365199484,C3-on-C4,ODD-on-EVEN
145.9916194992027,C3-on-C4,ODD-on-EVEN
143.24483880405606,C3-on-C4,ODD-on-EVEN
127.19536351612811,C3-on-C4,ODD-on-EVEN
150.24466451757962,C3-on-C4,ODD-on-EVEN
139.59305605938997,C3-on-C4,ODD-on-EVEN
145.33050918509838,C3-on-C4,ODD-on-EVEN
125.83393262550457,C3-on-C4,ODD-on-EVEN
195.16241057129858,C3-on-C4,ODD-on-EVEN
152.89840017475657,C3-on-C4,ODD-on-EVEN
1480.5538741444022,C3-on-C4,ODD-on-EVEN
133.33727010854832,C3-on-C4,ODD-on-EVEN
116.31726011216064,C3-on-C4,ODD-on-EVEN
191.8353932411833,C3-on-C4,ODD-on-EVEN
106.63794184529287,C3-on-C4,ODD-on-EVEN
148.35416172119977,C3-on-C4,ODD-on-EVEN
155.41580421565862,C3-on-C4,ODD-on-EVEN
131.7640713548268,C3-on-C4,ODD-on-EVEN
136.06370750497788,C3-on-C4,ODD-on-EVEN
157.02634492339158,C3-on-C4,ODD-on-EVEN
111.3982342768509,C3-on-C4,ODD-on-EVEN
188.39489085429054,C3-on-C4,ODD-on-EVEN
150.9414949574842,C3-on-C4,ODD-on-EVEN
114.60085427255757,C3-on-C4,ODD-on-EVEN
155.05558777419122,C3-on-C4,ODD-on-EVEN
148.04606580385592,C3-on-C4,ODD-on-EVEN
125.44996014347724,C3-on-C4,ODD-on-EVEN
144.36898732068423,C3-on-C4,ODD-on-EVEN
118.33058311357999,C3-on-C4,ODD-on-EVEN
123.64810754718435,C3-on-C4,ODD-on-EVEN
113.78441783587928,C3-on-C4,ODD-on-EVEN
120.42046088601366,C3-on-C4,ODD-on-EVEN
156.66450619077656,C3-on-C4,ODD-on-EVEN
133.69529086695613,C3-on-C4,ODD-on-EVEN
160.6647937446161,C3-on-C4,ODD-on-EVEN
120.23345374728278,C3-on-C4,ODD-on-EVEN
166.05498482129332,C3-on-C4,ODD-on-EVEN
146.9237533552692,C3-on-C4,ODD-on-EVEN
2223.097927892516,C3-on-C4,ODD-on-EVEN
152.5813176637283,C3-on-C4,ODD-on-EVEN
161.66298617803702,C3-on-C4,ODD-on-EVEN
140.79154449042682,C3-on-C4,ODD-on-EVEN
192.47719916914858,C3-on-C4,ODD-on-EVEN
87.34764290832332,C3-on-C4,ODD-on-EVEN
157.54752045018083,C3-on-C4,ODD-on-EVEN
128.5288923977794,C3-on-C4,ODD-on-EVEN
145.1410985903029,C3-on-C4,ODD-on-EVEN
153.71182550474148,C3-on-C4,ODD-on-EVEN
151.4642878701114,C3-on-C4,ODD-on-EVEN
121.18737558013333,C3-on-C4,ODD-on-EVEN
132.36160319367445,C3-on-C4,ODD-on-EVEN
184.13928939799882,C3-on-C4,ODD-on-EVEN
137.11026402133453,C3-on-C4,ODD-on-EVEN
166.22527786110163,C3-on-C4,ODD-on-EVEN
1336.4210908242965,C3-on-C4,ODD-on-EVEN
92.50521336659844,C3-on-C4,ODD-on-EVEN
132.67258081457564,C3-on-C4,ODD-on-EVEN
151.61913599542828,C3-on-C4,ODD-on-EVEN
95.13637177525744,C3-on-C4,ODD-on-EVEN
130.59026616421312,C3-on-C4,ODD-on-EVEN
151.15258846609382,C3-on-C4,ODD-on-EVEN
170.29506082385365,C3-on-C4,ODD-on-EVEN
142.17197086627164,C3-on-C4,ODD-on-EVEN
170.99023363923422,C3-on-C4,ODD-on-EVEN
2258.69286176762,C3-on-C4,ODD-on-EVEN
240.0745107253163,C3-on-C4,ODD-on-EVEN
162.72778435165873,C3-on-C4,ODD-on-EVEN
139.78158462401225,C3-on-C4,ODD-on-EVEN
142.83625900873344,C3-on-C4,ODD-on-EVEN
159.36692379537237,C3-on-C4,ODD-on-EVEN
149.0039640412295,C3-on-C4,ODD-on-EVEN
132.28785280591717,C3-on-C4,ODD-on-EVEN
119.31512016504885,C3-on-C4,ODD-on-EVEN
148.8612662850884,C3-on-C4,ODD-on-EVEN
109.49255773795807,C3-on-C4,ODD-on-EVEN
164.72431302027007,C3-on-C4,ODD-on-EVEN
153.5112233681953,C3-on-C4,ODD-on-EVEN
135.37104195506487,C3-on-C4,ODD-on-EVEN
138.62638421310862,C3-on-C4,ODD-on-EVEN
190.87017021001472,C3-on-C4,ODD-on-EVEN
148.005631815144,C3-on-C4,ODD-on-EVEN
152.42765300299104,C3-on-C4,ODD-on-EVEN
193.79201416983102,C3-on-C4,ODD-on-EVEN
133.06240941753597,C3-on-C4,ODD-on-EVEN
151.09650723957887,C3-on-C4,ODD-on-EVEN
70.72446959857662,C3-on-C4,ODD-on-EVEN
168.94804628642515,C3-on-C4,ODD-on-EVEN
140.2128253762826,C3-on-C4,ODD-on-EVEN
147.0247751231064,C3-on-C4,ODD-on-EVEN
133.74690653992715,C3-on-C4,ODD-on-EVEN
110.51434060288291,C3-on-C4,ODD-on-EVEN
131.01989848874055,C3-on-C4,ODD-on-EVEN
137.3968594983157,C3-on-C4,ODD-on-EVEN
131.81114444537712,C3-on-C4,ODD-on-EVEN
96.18081214566662,C3-on-C4,ODD-on-EVEN
146.9996193872621,C3-on-C4,ODD-on-EVEN
171.88059139995983,C3-on-C4,ODD-on-EVEN
133.35251028758267,C3-on-C4,ODD-on-EVEN
151.05872415719654,C3-on-C4,ODD-on-EVEN
138.72130478048396,C3-on-C4,ODD-on-EVEN
185.10524492839204,C3-on-C4,ODD-on-EVEN
106.12245049941114,C3-on-C4,ODD-on-EVEN
163.89399134806644,C3-on-C4,ODD-on-EVEN
140.79418347360806,C3-on-C4,ODD-on-EVEN
145.0855502798264,C3-on-C4,ODD-on-EVEN
191.85006020588057,C3-on-C4,ODD-on-EVEN
160.94161208338951,C3-on-C4,ODD-on-EVEN
162.80495569852906,C3-on-C4,ODD-on-EVEN
142.34538313552744,C3-on-C4,ODD-on-EVEN
152.44062844268313,C3-on-C4,ODD-on-EVEN
164.89361570418657,C3-on-C4,ODD-on-EVEN
153.63510145796744,C3-on-C4,ODD-on-EVEN
131.74911157195731,C3-on-C4,ODD-on-EVEN
161.23613242694714,C3-on-C4,ODD-on-EVEN
171.67713592671555,C3-on-C4,ODD-on-EVEN
147.83496338823244,C3-on-C4,ODD-on-EVEN
138.21503174401798,C3-on-C4,ODD-on-EVEN
160.53436547979348,C3-on-C4,ODD-on-EVEN
158.0690991307283,C3-on-C4,ODD-on-EVEN
147.7892110405901,C3-on-C4,ODD-on-EVEN
142.32916918186532,C3-on-C4,ODD-on-EVEN
157.2921933854324,C3-on-C4,ODD-on-EVEN
173.16648405508514,C3-on-C4,ODD-on-EVEN
129.07879608983032,C3-on-C4,ODD-on-EVEN
169.62985851553384,C3-on-C4,ODD-on-EVEN
2659.196615220469,C3-on-C4,ODD-on-EVEN
144.2839270327779,C3-on-C4,ODD-on-EVEN
111.25825856986997,C3-on-C4,ODD-on-EVEN
162.34958584794728,C3-on-C4,ODD-on-EVEN
168.39564275835664,C3-on-C4,ODD-on-EVEN
160.21267896143527,C3-on-C4,ODD-on-EVEN
147.19710459108862,C3-on-C4,ODD-on-EVEN
175.5119654040716,C3-on-C4,ODD-on-EVEN
175.53786030369636,C3-on-C4,ODD-on-EVEN
131.0680830713557,C3-on-C4,ODD-on-EVEN
140.98861301537795,C3-on-C4,ODD-on-EVEN
116.85859018488966,C3-on-C4,ODD-on-EVEN
218.60281598369212,C3-on-C4,ODD-on-EVEN
161.90357756701928,C4-on-C3,EVEN-on-ODD
146.16189031686733,C4-on-C3,EVEN-on-ODD
145.47435419688213,C4-on-C3,EVEN-on-ODD
173.95441426994563,C4-on-C3,EVEN-on-ODD
76.34213892733177,C4-on-C3,EVEN-on-ODD
152.88675750698633,C4-on-C3,EVEN-on-ODD
129.35174242738296,C4-on-C3,EVEN-on-ODD
182.70515161045705,C4-on-C3,EVEN-on-ODD
167.73080974585415,C4-on-C3,EVEN-on-ODD
174.84915567711525,C4-on-C3,EVEN-on-ODD
141.39713365199484,C4-on-C3,EVEN-on-ODD
145.9916194992027,C4-on-C3,EVEN-on-ODD
143.24483880405606,C4-on-C3,EVEN-on-ODD
127.19536351612811,C4-on-C3,EVEN-on-ODD
150.24466451757962,C4-on-C3,EVEN-on-ODD
139.59305605938997,C4-on-C3,EVEN-on-ODD
145.33050918509838,C4-on-C3,EVEN-on-ODD
125.83393262550457,C4-on-C3,EVEN-on-ODD
152.89840017475657,C4-on-C3,EVEN-on-ODD
1688.2311153689832,C4-on-C3,EVEN-on-ODD
195.16241057129858,C4-on-C3,EVEN-on-ODD
133.33727010854832,C4-on-C3,EVEN-on-ODD
116.31726011216064,C4-on-C3,EVEN-on-ODD
191.8353932411833,C4-on-C3,EVEN-on-ODD
106.63794184529287,C4-on-C3,EVEN-on-ODD
148.35416172119977,C4-on-C3,EVEN-on-ODD
155.41580421565862,C4-on-C3,EVEN-on-ODD
131.7640713548268,C4-on-C3,EVEN-on-ODD
136.06370750497788,C4-on-C3,EVEN-on-ODD
157.02634492339158,C4-on-C3,EVEN-on-ODD
111.3982342768509,C4-on-C3,EVEN-on-ODD
188.39489085429054,C4-on-C3,EVEN-on-ODD
150.9414949574842,C4-on-C3,EVEN-on-ODD
1785.333407237987,C4-on-C3,EVEN-on-ODD
114.60085427255757,C4-on-C3,EVEN-on-ODD
155.05558777419122,C4-on-C3,EVEN-on-ODD
148.04606580385592,C4-on-C3,EVEN-on-ODD
125.44996014347724,C4-on-C3,EVEN-on-ODD
144.36898732068423,C4-on-C3,EVEN-on-ODD
120.42046088601366,C4-on-C3,EVEN-on-ODD
123.64810754718435,C4-on-C3,EVEN-on-ODD
113.78441783587928,C4-on-C3,EVEN-on-ODD
118.33058311357999,C4-on-C3,EVEN-on-ODD
133.69529086695613,C4-on-C3,EVEN-on-ODD
156.66450619077656,C4-on-C3,EVEN-on-ODD
160.6647937446161,C4-on-C3,EVEN-on-ODD
120.23345374728278,C4-on-C3,EVEN-on-ODD
166.05498482129332,C4-on-C3,EVEN-on-ODD
146.9237533552692,C4-on-C3,EVEN-on-ODD
152.5813176637283,C4-on-C3,EVEN-on-ODD
161.66298617803702,C4-on-C3,EVEN-on-ODD
140.79154449042682,C4-on-C3,EVEN-on-ODD
87.34764290832332,C4-on-C3,EVEN-on-ODD
157.54752045018083,C4-on-C3,EVEN-on-ODD
192.47719916914858,C4-on-C3,EVEN-on-ODD
153.71182550474148,C4-on-C3,EVEN-on-ODD
128.5288923977794,C4-on-C3,EVEN-on-ODD
145.1410985903029,C4-on-C3,EVEN-on-ODD
151.4642878701114,C4-on-C3,EVEN-on-ODD
121.18737558013333,C4-on-C3,EVEN-on-ODD
132.36160319367445,C4-on-C3,EVEN-on-ODD
184.13928939799882,C4-on-C3,EVEN-on-ODD
92.50521336659844,C4-on-C3,EVEN-on-ODD
137.11026402133453,C4-on-C3,EVEN-on-ODD
166.22527786110163,C4-on-C3,EVEN-on-ODD
2271.595362162901,C4-on-C3,EVEN-on-ODD
132.67258081457564,C4-on-C3,EVEN-on-ODD
151.61913599542828,C4-on-C3,EVEN-on-ODD
95.13637177525744,C4-on-C3,EVEN-on-ODD
130.59026616421312,C4-on-C3,EVEN-on-ODD
1515.945991693719,C4-on-C3,EVEN-on-ODD
151.15258846609382,C4-on-C3,EVEN-on-ODD
170.29506082385365,C4-on-C3,EVEN-on-ODD
142.17197086627164,C4-on-C3,EVEN-on-ODD
170.99023363923422,C4-on-C3,EVEN-on-ODD
240.0745107253163,C4-on-C3,EVEN-on-ODD
162.72778435165873,C4-on-C3,EVEN-on-ODD
139.78158462401225,C4-on-C3,EVEN-on-ODD
142.83625900873344,C4-on-C3,EVEN-on-ODD
159.36692379537237,C4-on-C3,EVEN-on-ODD
149.0039640412295,C4-on-C3,EVEN-on-ODD
132.28785280591717,C4-on-C3,EVEN-on-ODD
119.31512016504885,C4-on-C3,EVEN-on-ODD
148.8612662850884,C4-on-C3,EVEN-on-ODD
109.49255773795807,C4-on-C3,EVEN-on-ODD
164.72431302027007,C4-on-C3,EVEN-on-ODD
153.5112233681953,C4-on-C3,EVEN-on-ODD
135.37104195506487,C4-on-C3,EVEN-on-ODD
138.62638421310862,C4-on-C3,EVEN-on-ODD
148.005631815144,C4-on-C3,EVEN-on-ODD
190.87017021001472,C4-on-C3,EVEN-on-ODD
152.42765300299104,C4-on-C3,EVEN-on-ODD
193.79201416983102,C4-on-C3,EVEN-on-ODD
133.06240941753597,C4-on-C3,EVEN-on-ODD
151.09650723957887,C4-on-C3,EVEN-on-ODD
70.72446959857662,C4-on-C3,EVEN-on-ODD
168.94804628642515,C4-on-C3,EVEN-on-ODD
140.2128253762826,C4-on-C3,EVEN-on-ODD
147.0247751231064,C4-on-C3,EVEN-on-ODD
133.74690653992715,C4-on-C3,EVEN-on-ODD
110.51434060288291,C4-on-C3,EVEN-on-ODD
131.01989848874055,C4-on-C3,EVEN-on-ODD
137.3968594983157,C4-on-C3,EVEN-on-ODD
131.81114444537712,C4-on-C3,EVEN-on-ODD
96.18081214566662,C4-on-C3,EVEN-on-ODD
146.9996193872621,C4-on-C3,EVEN-on-ODD
171.88059139995983,C4-on-C3,EVEN-on-ODD
133.35251028758267,C4-on-C3,EVEN-on-ODD
151.05872415719654,C4-on-C3,EVEN-on-ODD
138.72130478048396,C4-on-C3,EVEN-on-ODD
185.10524492839204,C4-on-C3,EVEN-on-ODD
106.12245049941114,C4-on-C3,EVEN-on-ODD
140.79418347360806,C4-on-C3,EVEN-on-ODD
145.0855502798264,C4-on-C3,EVEN-on-ODD
163.89399134806644,C4-on-C3,EVEN-on-ODD
191.85006020588057,C4-on-C3,EVEN-on-ODD
160.94161208338951,C4-on-C3,EVEN-on-ODD
162.80495569852906,C4-on-C3,EVEN-on-ODD
142.34538313552744,C4-on-C3,EVEN-on-ODD
152.44062844268313,C4-on-C3,EVEN-on-ODD
164.89361570418657,C4-on-C3,EVEN-on-ODD
153.63510145796744,C4-on-C3,EVEN-on-ODD
131.74911157195731,C4-on-C3,EVEN-on-ODD
161.23613242694714,C4-on-C3,EVEN-on-ODD
171.67713592671555,C4-on-C3,EVEN-on-ODD
147.83496338823244,C4-on-C3,EVEN-on-ODD
138.21503174401798,C4-on-C3,EVEN-on-ODD
160.53436547979348,C4-on-C3,EVEN-on-ODD
158.0690991307283,C4-on-C3,EVEN-on-ODD
147.7892110405901,C4-on-C3,EVEN-on-ODD
2770.8401685409435,C4-on-C3,EVEN-on-ODD
142.32916918186532,C4-on-C3,EVEN-on-ODD
157.2921933854324,C4-on-C3,EVEN-on-ODD
173.16648405508514,C4-on-C3,EVEN-on-ODD
129.07879608983032,C4-on-C3,EVEN-on-ODD
