FISH-QUANT	
RESULTS OF SPOT DETECTION PERFORMED ON 09-May-2021 
COMMENT	Batch detection
FILE	__SUMMARY_OF_MANY_FILES___
FILTERED	__SUMMARY_OF_MANY_FILES___
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
79.7	200	1.45	550	570	1.4	confocal
ANALYSIS-SETTINGS 	_FQ_batch_settings_MATURE_210509.txt
CELL	NO_CELLS_DEFINED
X_POS	0	END
Y_POS	0	END
SPOTS
File	Cell	Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	in_Nuc
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12487.6	5253.79	6642.95	881.472	292.977	3.29111e+06	96.7534	96.7534	194.614	146.991	162.479	866.529	134.099	152.985	842.952	10	158	67	34	156	160	65	69	30	38	1110	330	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12483.4	5813.49	6144.11	1078.29	240.171	2.02478e+06	107.923	107.923	269.701	153.055	158.453	780.421	129.947	154.794	744.108	8	158	74	32	156	160	72	76	28	36	1202	442	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12484.7	13501.7	5297.01	854.616	149.21	3.44071e+06	131.309	131.309	342.449	151.912	163.272	715.059	131.221	191.822	697.014	9	158	170	28	156	160	168	172	24	32	1208	376	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12492.5	14144.4	2428.42	1276.18	271.756	9.85421e+06	112.604	112.604	695.791	148.872	174.011	864.709	139.038	196.906	1028.42	9	158	178	12	156	160	176	180	8	16	1882	615	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12626.3	3577.65	5851.08	1492.95	241.801	2.43261e+06	100.795	100.795	221.727	173.942	160.995	793.48	193.072	150.552	851.075	8	159	46	30	157	161	44	48	26	34	1598	556	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12608.1	6420.27	7004.4	1085.89	210.148	1.68175e+06	111.645	111.645	220.414	166.603	151.851	802.013	174.914	123.966	804.403	7	159	82	36	157	161	80	84	32	40	1216	444	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12637.1	9112.89	5899.53	1292.84	247.486	2.36234e+06	99.8721	99.8721	237.94	175.02	171.973	850.767	203.891	186.487	899.532	8	159	115	30	157	161	113	117	26	34	1577	474	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12623.1	11334	6834.31	634.541	6.75356e-06	4.61359e+06	175.914	175.914	355.453	169.151	161.11	562.019	189.927	176.034	634.313	12	159	143	36	157	161	141	145	32	40	1026	324	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12745.5	9903.49	835.601	2366.93	255.113	4.21487e+06	101.213	101.213	153.698	160.968	170.097	774.625	152.88	180.089	835.601	10	161	125	5	159	163	123	127	1	9	2623	742	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12795.7	10728.5	5745.96	803.467	221.589	1.91693e+06	105.845	105.845	239.484	173.457	153.881	743.881	203.127	128.394	745.96	14	161	136	30	159	163	134	138	26	34	1269	302	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12761.7	12061.5	1465.62	1268.61	272.28	2.94589e+06	115.178	115.178	173.507	160.197	163.358	829.987	169.144	186.223	865.622	9	161	152	8	159	163	150	154	4	12	1295	463	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12849.5	2848.08	328.548	1886.92	294.427	4.4905e+06	105.472	105.472	165.661	170.801	152.526	482.861	177.161	138.284	328.548	9	162	37	3	160	164	35	39	1	7	1935	597	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12873.1	3955.13	4598.13	936.094	230.223	2.06844e+06	113.862	113.862	226.773	170.025	153.636	779.025	200.795	129.531	798.126	9	162	51	24	160	164	49	53	20	28	1086	358	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12837.1	6987.91	2164.65	1146.81	191.095	8.44622e+06	116.206	116.206	580.094	158.687	150.118	935.348	164.794	133.714	1164.65	10	162	89	10	160	164	87	91	6	14	1643	532	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12849.9	6989.74	2670.91	1241.99	162.784	5.47563e+06	114.462	114.462	579.059	166.698	152.178	662.81	177.622	135.543	470.91	9	162	89	16	160	164	87	91	12	20	1511	534	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12888.6	3073.15	4248.52	1649.71	276.709	6.31894e+06	126.378	126.378	247.465	154.767	151.008	790.489	136.645	124.246	848.516	10	163	40	22	161	165	38	42	18	26	1936	731	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12933.4	12661.9	5134.54	969.106	219.842	1.66e+06	95.9273	95.9273	205.107	172.404	156.622	769.56	181.384	148.975	734.536	9	163	160	27	161	165	158	162	23	31	1098	327	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12922.5	13571.5	5478.01	704.461	148.565	4.93298e+06	131.509	131.509	258.042	164.228	151.254	679.564	170.509	181.907	678.007	15	163	171	29	161	165	169	173	25	33	885	288	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12924	14272.6	1977.12	981.306	4.56681e-07	1.26926e+07	185.773	185.773	503.252	162.495	159.699	1109.09	171.973	165.701	1177.12	12	163	180	9	161	165	178	182	5	13	1681	467	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12995.1	7287.46	7186.05	1166.85	146.351	3.04106e+06	118.1	118.1	243.433	163.098	171.593	739.907	163.429	194.163	786.055	11	164	92	37	162	166	90	94	33	41	1765	491	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13014.4	8264.32	296.715	1642.08	188.895	3.03731e+06	118.13	118.13	180.508	168.474	151.025	380.759	182.696	134.921	296.715	10	164	105	2	162	166	103	107	1	6	1805	538	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	12982.4	14302.7	2555.14	1019.17	394.681	5.52968e+06	90.6085	90.6085	391.393	158.023	145.914	764.773	150.706	116.082	755.139	13	164	181	14	162	166	179	183	10	18	1414	480	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13112.1	9392.9	3947.81	1221.06	241.728	2.07495e+06	108	108	221.84	176.525	157.938	766.963	200.697	147.703	747.809	9	165	119	21	163	167	117	121	17	25	1340	457	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13031.1	13943.2	1862.59	705.242	6.06452e-06	8.01808e+06	220.976	220.976	540.533	149.411	154.331	1017.55	119.736	155.068	1062.59	15	165	176	9	163	167	174	178	5	13	1331	342	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13168.9	7530.64	775.933	2420.95	272.127	4.00996e+06	135.435	135.435	97.5114	163.886	149.015	719.239	177.753	118.536	775.933	11	166	96	5	164	168	94	98	1	9	2306	640	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13124	7950.17	7392.62	979.984	91.4959	4.1408e+06	138.545	138.545	212.843	151.752	155.798	625.282	132.932	139.569	792.623	23	166	101	38	164	168	99	103	34	42	959	391	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13118.3	8681.68	6476.5	988.685	206.827	2.18732e+06	114.571	114.571	277.28	150.635	161.952	732.527	127.185	153.776	676.499	9	166	110	34	164	168	108	112	30	38	1284	411	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13172.7	10866.3	5182.21	1536.59	235.525	3.21722e+06	104.8	104.8	214.927	166.026	167.393	787.03	181.582	186.461	782.205	8	166	137	27	164	168	135	139	23	31	2236	589	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13209.1	4847.58	634.764	1634.59	242.189	2.16007e+06	108.688	108.688	154.711	150.687	154.492	656.865	138.312	145.283	634.764	10	167	62	4	165	169	60	64	1	8	1769	530	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13306.9	5628.27	4400.63	1110.83	237.267	1.8214e+06	104.615	104.615	214.207	159.71	154.475	787.347	156.442	128.973	800.631	8	168	72	23	166	170	70	74	19	27	1381	432	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13291.5	5774.83	5888.15	1206.99	238.313	1.89766e+06	92.8178	92.8178	230.746	156.927	170.436	829.96	140.973	195.832	888.15	8	168	73	30	166	170	71	75	26	34	1355	414	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13298.6	6332.12	2100.66	478.524	219.228	1.63272e+06	103.126	103.126	414.23	158.819	168.9	834.997	148.139	195.22	900.658	12	168	80	11	166	170	78	82	7	15	861	205	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13345.8	9716.86	4625.2	978.96	258.837	3.00134e+06	104.893	104.893	233.211	170.296	150.657	761.155	195.294	152.855	825.203	11	168	123	24	166	170	121	125	20	28	1073	384	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13376.7	2594.23	5207.99	1410.75	236.259	2.28009e+06	104.779	104.779	215.752	160.645	152.032	790.729	146.514	123.532	807.987	10	169	34	27	167	171	32	36	23	31	1533	550	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13380.5	11459.9	877.792	1184.85	225.729	1.74603e+06	126.085	126.085	104.021	161.376	157.409	784.382	150.28	142.525	877.792	9	169	145	5	167	171	143	147	1	9	1056	298	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13512.5	2321.39	1473.67	1329.66	231.565	2.38274e+06	117.666	117.666	132.868	163.707	161.103	846.143	202.608	169.488	873.675	9	170	30	8	168	172	28	32	4	12	1332	391	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13450.4	3123.49	2540.12	1410.62	329.164	7.44412e+06	98.3378	98.3378	695.091	151.037	165.015	736.457	140.488	174.592	540.123	9	170	40	15	168	172	38	42	11	19	1888	598	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13487.3	9461.52	2179	494.257	199.245	2.78547e+06	138.065	138.065	473.834	163.685	155.513	869.417	177.404	136.62	979.003	14	170	120	11	168	172	118	122	7	15	1056	264	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13457.9	9479.24	3476.11	815.13	349.702	3.27468e+06	81.1813	81.1813	249.949	151.768	158.87	799.239	147.974	154.344	876.114	20	170	120	18	168	172	118	122	14	22	1138	323	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13532.2	4441.13	6537.5	1140.01	255.422	2.40898e+06	95.43	95.43	232.133	159.996	154.954	753.375	142.618	137.326	737.504	11	171	57	34	169	173	55	59	30	38	1448	427	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13564.5	9641.19	6285.43	1126.01	198.203	1.97899e+06	117.903	117.903	279.583	166.275	158.347	728.535	174.891	156.889	685.432	7	171	122	33	169	173	120	124	29	37	1284	476	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13587.5	10129.5	1295.45	1548.55	227.474	1.90577e+06	105.11	105.11	122.309	166.915	159.292	810.408	197.921	166.977	895.45	11	171	128	7	169	173	126	130	3	11	1292	369	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13646.4	7869.96	4476	949.812	207.92	1.94079e+06	117.908	117.908	225.749	164.297	154.683	824.08	177.12	139.063	876.002	9	172	100	23	170	174	98	102	19	27	1154	383	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13651	9462.97	755.472	1845.81	237.263	1.63393e+06	112.43	112.43	71.4927	160.286	156.712	802.499	181.705	138.07	755.472	11	172	120	5	170	174	118	122	1	9	1658	349	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13665.1	10804	1442.14	1694.94	266.03	2.1123e+06	98.5464	98.5464	124.269	169.137	153.295	842.068	195.762	124.161	842.139	11	172	137	8	170	174	135	139	4	12	1669	416	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13669.8	11770.7	3418.62	1143.06	203.117	3.60894e+06	114.783	114.783	383.813	177.39	150.662	696.677	200.502	134.508	618.616	9	172	149	19	170	174	147	151	15	23	1417	504	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13612.5	12056.5	5756.52	1101.4	189.237	4.36484e+06	116.262	116.262	294.026	155.594	167.268	742.951	143.193	181.191	756.522	11	172	152	30	170	174	150	154	26	34	1198	491	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13663.3	5298.94	2369.45	976.805	225.303	8.71914e+06	113.805	113.805	1176.17	139.195	175.515	797.309	114.274	198.138	769.445	13	173	67	13	171	175	65	69	9	17	1846	554	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13715.4	6185.04	3552.57	1110.65	288.764	3.80224e+06	97.8054	97.8054	223.131	166.375	148.179	704.426	166.448	127.839	752.569	22	173	79	19	171	175	77	81	15	23	1390	431	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13695.6	11753.6	2136.39	817.857	261.544	3.80378e+06	105.446	105.446	400.752	155.823	171.697	865.776	146.649	197.135	936.391	11	173	148	11	171	175	146	150	7	15	1239	392	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13750.6	14554.2	2279.07	452.673	3.29367e-06	2.46127e+06	194.885	194.885	485.902	172.24	143.092	1046.56	201.561	128.507	1079.07	12	173	184	11	171	175	182	186	7	15	656	212	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13729.8	14596.9	3583.14	658.451	1.25749e-05	2.14709e+06	166.208	166.208	447.178	166.371	161.884	598.251	180.802	171.22	583.144	11	173	184	20	171	175	182	186	16	24	944	304	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13750.1	3942.76	6687.59	1038.54	76.454	3.8313e+06	148.12	148.12	342.738	149.337	176.599	657.9	121.403	196.859	687.589	12	174	50	35	172	176	48	52	31	39	1266	456	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13777.2	4840.34	40.4011	1194.35	247.397	1.26027e+06	105.247	105.247	150.772	157.557	154.103	287.915	148.463	138.042	40.4011	11	174	62	1	172	176	60	64	1	5	1184	473	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13759.7	6174.64	2203.08	538.547	186.619	2.34567e+06	128.396	128.396	530.266	152.05	169.663	870.309	130.986	197.136	1003.08	10	174	78	11	172	176	76	80	7	15	973	250	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13803.1	6956.83	6160.76	1111.32	222.177	1.88958e+06	111.648	111.648	257.028	164.972	164.551	776.857	174.381	182.329	760.759	6	174	88	32	172	176	86	90	28	36	1279	480	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13811.8	7596.88	224.678	960.073	219.09	2.26678e+06	120.463	120.463	174.144	164.699	165.58	388.83	183.058	184.783	224.678	12	174	96	2	172	176	94	98	1	6	1111	301	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13885.6	2124.52	4784.26	1505.98	175.211	7.83404e+06	85.3157	85.3157	189.648	161.012	174.715	718.207	177.201	132.022	784.256	13	175	28	25	173	177	26	30	21	29	1639	468	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13874.6	3003.9	2368.87	1639.95	154.957	1.13397e+07	121.051	121.051	696.182	158.957	148.368	930.58	166.24	134.695	1168.87	10	175	39	11	173	177	37	41	7	15	1978	697	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13851.2	6873.76	2432.61	1374.68	275.699	6.17863e+06	96.5321	96.5321	877.261	150.822	170.142	762.762	142.795	178.958	632.612	9	175	87	14	173	177	85	89	10	18	1713	628	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13862.4	11508	6210.45	1277.49	90.8931	5.27617e+06	124.846	124.846	278.349	157.873	168.43	717.716	154.001	190.594	810.45	15	175	145	32	173	177	143	147	28	36	1719	542	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13971.7	4322.38	7016.68	1085.18	130.967	4.6653e+06	137.234	137.234	262.19	167.901	168.13	710.667	183.59	177.975	816.679	14	176	55	36	174	178	53	57	32	40	1361	458	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13956.5	4617.69	1125.92	1269.99	249.322	3.18507e+06	154.611	154.611	117.919	163.33	160.843	776.154	168.354	154.486	725.915	10	176	59	7	174	178	57	61	3	11	1480	397	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13981.8	9065.49	5281.14	897.409	230.018	1.61321e+06	95.4879	95.4879	235.676	165.943	157.454	819.888	193.742	139.09	881.136	9	176	115	27	174	178	113	117	23	31	1041	301	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	13974.3	9662.29	5319.89	876.622	228.338	2.15072e+06	117.694	117.694	254.62	164.065	165.069	774.296	186.187	177.992	719.89	9	176	122	28	174	178	120	124	24	32	1105	361	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14060.6	4926.39	4599.2	780.657	230.497	1.52765e+06	100.537	100.537	198.859	166.345	154.921	777.749	192.843	144.389	799.202	8	177	63	24	175	179	61	65	20	28	1043	289	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14034.7	10589.9	407.524	1597.77	275.768	1.86613e+06	101.356	101.356	157.208	162.772	158.302	528.529	166.923	149.235	407.524	10	177	134	3	175	179	132	136	1	7	1675	499	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14077.7	13432	2456.37	425.505	219.838	2.49588e+06	93.3792	93.3792	1064.17	174.577	168.2	807.026	209.873	201.77	856.368	12	177	169	13	175	179	167	171	9	17	974	200	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14134.9	9008.04	7355.82	652.831	2.72251e-09	6.21425e+06	188.031	188.031	336.05	170.258	163.246	481.492	187.396	161.344	555.816	12	178	114	39	176	180	112	116	35	43	1144	297	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14205.3	6555.63	3157.62	773.154	208.982	2.94111e+06	113.808	113.808	479.504	165.31	166.323	704.875	178.127	179.632	557.618	9	179	83	18	177	181	81	85	14	22	1101	314	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14222.2	9120.96	568.948	1189.39	176.858	2.67992e+06	115.608	115.608	142.173	164.133	169.424	722.247	195.04	194.555	568.948	10	179	115	4	177	181	113	117	1	8	1233	355	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14286.5	2561.68	-2532.88	408495	185.282	613249	169.392	169.392	685.609	162.676	158.147	293.509	179.559	170.685	-2532.88	87	180	33	1	178	182	31	35	1	5	862	251	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14267.7	2573.2	4262.61	1424.52	248.531	2.63787e+06	112.612	112.612	234.14	160.164	165.19	821.734	160.774	182.199	862.612	8	180	33	22	178	182	31	35	18	26	1561	582	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14257.5	6300.9	5901.66	896.916	226.575	1.91493e+06	108.105	108.105	257.28	160.201	158.525	742.714	150.647	163.995	701.662	8	180	80	31	178	182	78	82	27	35	1041	358	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14222.6	6553.15	2133.39	940.343	218.823	4.2535e+06	110.307	110.307	413.758	145.169	165.121	882.565	115.75	177.149	933.389	14	180	83	11	178	182	81	85	7	15	1263	406	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14293.9	9237.59	6529.69	944.356	280.731	3.1311e+06	90.4491	90.4491	231.569	164.84	155.159	771.959	187.046	151.794	729.689	13	180	117	34	178	182	115	119	30	38	1374	368	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14371.2	4328.49	1327.26	1688.26	252.15	2.60448e+06	108.039	108.039	109.549	162.365	160.741	815.102	184.641	184.089	727.258	10	181	55	8	179	183	53	57	4	12	1645	389	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14326.3	6282.18	454.99	1898.85	251.896	6.30116e+06	122.883	122.883	201.934	152.369	158.148	501.895	139.73	145.281	454.99	10	181	80	3	179	183	78	82	1	7	2231	735	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14317.1	7555.27	246.465	1901.34	220.861	2.59649e+06	112.162	112.162	183.421	152.641	155.594	360.575	130.536	143.171	246.465	9	181	96	2	179	183	94	98	1	6	2031	649	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14312.3	8159.6	679.582	1613.85	236.933	2.60313e+06	103.945	103.945	132.416	150.345	143.205	713.652	125.722	109.905	679.582	9	181	104	4	179	183	102	106	1	8	1454	425	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14336.1	10267.4	585.474	1364.13	268.025	2.36879e+06	119.274	119.274	135.546	159.153	160.703	652.211	149.493	145.544	585.474	9	181	130	4	179	183	128	132	1	8	1463	420	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14306.9	12275.7	5106.53	1073.51	193.948	2.43559e+06	114.783	114.783	251.21	150.093	156.52	732.548	120.318	161.34	706.533	10	181	155	27	179	183	153	157	23	31	1287	439	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14428.1	6702.34	4695.88	1133.82	268.312	2.67347e+06	103.661	103.661	208.936	159.946	161.077	817.052	161.814	166.944	895.885	9	182	85	24	180	184	83	87	20	28	1293	419	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14464.2	7713.95	6616.87	920.737	229.226	2.06957e+06	106.797	106.797	244.379	172.718	156.902	780.7	197.854	142.452	816.865	11	182	98	34	180	184	96	100	30	38	1098	382	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14527.8	6934	7009.9	615.602	1.27379e-05	1.87852e+06	171.711	171.711	358.529	165.473	160.539	565.279	181.781	159.5	609.902	8	183	88	37	181	185	86	90	33	41	800	248	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14627.1	3849.87	6322.97	1158.9	145.022	3.03179e+06	116.152	116.152	314.277	175.707	173.369	732.566	201.352	183.674	722.965	7	184	49	33	182	186	47	51	29	37	1373	488	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14550.7	8358.62	4369.71	1026.93	220.516	1.74095e+06	102.289	102.289	216.934	149.913	159.039	784.794	124.967	149.518	769.714	8	184	106	23	182	186	104	108	19	27	1102	376	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14576.9	8686.24	1529.25	1116.82	308.697	4.57914e+06	94.7082	94.7082	142.897	167.001	161.909	869.149	151.198	158.338	729.247	12	184	110	9	182	186	108	112	5	13	1242	352	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14641.3	2525.95	4694.5	999.883	248.507	7.59992e+06	111.046	111.046	240.53	151.571	166.749	731.62	135.891	134.954	694.504	13	185	33	25	183	187	31	35	21	29	1559	436	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14710.2	4752.16	1280.15	885.548	96.9127	1.52456e+07	171.178	171.178	504.967	172.299	152.312	948.732	204.824	129.562	1080.15	14	185	61	6	183	187	59	63	2	10	2093	464	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14680.7	10401.6	1113.75	1572.1	260.447	3.55142e+06	111.458	111.458	128.021	161.282	166.22	734.044	175.288	200	713.753	12	185	131	7	183	187	129	133	3	11	1447	394	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14783.5	3394.42	6259.04	458.722	1.2984e-05	4.02408e+06	227.986	227.986	448.39	167.447	171.702	607.829	198.403	206.417	659.044	12	186	43	33	184	188	41	45	29	37	889	214	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14716.4	6156.12	5088.59	954.615	216.292	2.35339e+06	115.197	115.197	282.246	153.179	168.401	730.739	131.282	178.618	688.59	9	186	78	27	184	188	76	80	23	31	1127	395	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14705.7	8755.75	2564.73	572.215	382.064	2.7546e+06	88.6822	88.6822	207.387	153.142	163.428	787.07	120.628	148.15	764.734	15	186	111	14	184	188	109	113	10	18	1026	256	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14722.9	12747	1004.5	810.422	99.34	3.08365e+06	162.574	162.574	101.239	155.546	163.705	1024.6	137.815	234.08	804.495	19	186	160	6	184	188	158	162	2	10	904	222	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14726	13240.7	4570.28	1015.48	89.7758	3.87133e+06	127.544	127.544	260.964	153.625	161.642	664.443	140.92	169.876	770.277	17	186	167	24	184	188	165	169	20	28	1205	442	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14697.5	13301.5	1297.75	1951.38	131.818	3.99561e+06	129.931	129.931	84.7579	151.104	158.175	932.898	112.414	150.968	697.747	28	186	168	8	184	188	166	170	4	12	1339	400	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14806.6	3565.84	4306.83	1701.46	235.96	3.82448e+06	106.841	106.841	258.191	155.78	153.369	741.638	141.794	138.743	706.826	8	187	46	23	185	189	44	48	19	27	1772	680	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14835.2	5418.6	5061.1	1174.13	196.936	1.81961e+06	120.014	120.014	255.37	164.089	159.424	816.663	170.436	158.403	861.104	7	187	69	26	185	189	67	71	22	30	1267	504	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14812.7	7127.43	4631.73	585.018	229.518	1.41222e+06	116.254	116.254	196.409	156.555	160.564	808.6	147.867	193.532	831.727	9	187	90	24	185	189	88	92	20	28	835	212	0	0	1	1	-1
negative_positive_5ADVMLE.vsi1-1.tif	EntireImage	14812.6	14230.8	2493.93	574.912	1.13084e-05	3.34145e+06	136.463	136.463	595.833	145.153	132.574	995.827	147.758	123.885	1093.93	12	187	180	12	185	189	178	182	8	16	696	233	0	0	1	1	-1
