cell_id,Area,Channel,IntDen,RawIntDen,time,condition,repeat_exp,mock_bg_den,sub_RawIntDen,sm_mean_int,RNA_count
CoV-FISH-06B_R2_26h_RDV_00016_2,985.575,ORFN,5063960.984,435354467,26,RDV,R2,10695.454822853104,424813294.11296654,5174.7692307692305,7057644.294772452
CoV-FISH-06B_R2_26h_RDV_00016_4,933.848,ORFN,157269.707,13520655,26,RDV,R2,10695.454822853104,3532725.9045882747,5174.7692307692305,58691.0136076913
CoV-FISH-06B_R2_26h_RDV_00016_6,1463.573,ORFN,2407052.938,206937070,26,RDV,R2,10695.454822853104,191283491.0985524,5174.7692307692305,3177892.166615812
CoV-FISH-06B_R2_26h_RDV_00016_8,1430.317,ORFN,568940.944,48912498,26,RDV,R2,10695.454822853104,33614607.14414122,5174.7692307692305,558456.9589029354
CoV-FISH-06B_R2_26h_RDV_00016_10,1566.607,ORFN,9895232.226,850704333,26,RDV,R2,10695.454822853104,833948758.6063346,5174.7692307692305,13854824.648555923
CoV-FISH-06B_R2_26h_RDV_00016_12,942.84,ORFN,15808529.689,1359077220,26,RDV,R2,10695.454822853104,1348993117.3748212,5174.7692307692305,22411524.56965238
CoV-FISH-06B_R2_26h_RDV_00016_14,1252.921,ORFN,213639.93,18366867,26,RDV,R2,10695.454822853104,4966307.047896065,5174.7692307692305,82507.84306517313
CoV-FISH-06B_R2_26h_RDV_00017_3,1515.951,gRNA,243095.212,20899171,26,RDV,R2,13064.30029811485,1094331.8987724967,4750.538461538462,19804.27162671621
CoV-FISH-06B_R2_26h_RDV_00017_5,1484.964,gRNA,1258955.679,108233847,26,RDV,R2,13064.30029811485,88833831.37211019,4750.538461538462,1607637.799929395
CoV-FISH-06B_R2_26h_RDV_00017_7,990.961,gRNA,181893.472,15637588,26,RDV,R2,13064.30029811485,2691375.9122798108,4750.538461538462,48706.19203934156
CoV-FISH-06B_R2_26h_RDV_00017_9,178.513,gRNA,28422.11,2443481,26,RDV,R2,13064.30029811485,111333.56088262377,4750.538461538462,2014.8184324721083
CoV-FISH-06B_R2_26h_RDV_00017_11,1505.424,gRNA,250330.397,21521188,26,RDV,R2,13064.30029811485,1853876.78801075,4750.538461538462,33549.85769254432
CoV-FISH-06B_R2_26h_RDV_00017_13,1568.631,gRNA,1443865.884,124130787,26,RDV,R2,13064.30029811485,103637720.5590678,4750.538461538462,1875545.7745750884
CoV-FISH-06B_R2_26h_RDV_00017_15,1454.977,gRNA,2584833.831,222221095,26,RDV,R2,13064.30029811485,203212838.54514974,4750.538461538462,3677570.0837181117
CoV-FISH-06B_R2_26h_RDV_00017_19,856.939,gRNA,136497.048,11734806,26,RDV,R2,13064.30029811485,539497.5668337587,4750.538461538462,9763.360062438824
CoV-FISH-06B_R2_26h_RDV_00017_21,1086.679,gRNA,572827.912,49246665,26,RDV,R2,13064.30029811485,35049964.21634485,4750.538461538462,634303.918788977
CoV-FISH-06B_R2_26h_RDV_00017_25,766.99,gRNA,156840.807,13483782,26,RDV,R2,13064.30029811485,3463594.3143488914,4750.538461538462,62681.13237223243
CoV-FISH-06B_R2_26h_RDV_00017_1,299.961,ORFN,42129.862,3621952,26,RDV,R2,10695.454822853104,413732.67588215973,5174.7692307692305,6873.5562186153775
CoV-FISH-06B_R2_26h_RDV_00017_3,1515.951,ORFN,334205.596,28732034,26,RDV,R2,10695.454822853104,12518248.565841014,5174.7692307692305,207972.1769435901
CoV-FISH-06B_R2_26h_RDV_00017_5,1484.964,ORFN,5035939.509,432945429,26,RDV,R2,10695.454822853104,417063063.62443674,5174.7692307692305,6928885.6830516085
CoV-FISH-06B_R2_26h_RDV_00017_7,990.961,ORFN,263519.347,22655057,26,RDV,R2,10695.454822853104,12056278.393290665,5174.7692307692305,200297.22609379864
CoV-FISH-06B_R2_26h_RDV_00017_9,178.513,ORFN,31543.681,2711846,26,RDV,R2,10695.454822853104,802568.2732080237,5174.7692307692305,13333.48431667901
CoV-FISH-06B_R2_26h_RDV_00017_11,1505.424,ORFN,275530.46,23687666,26,RDV,R2,10695.454822853104,7586471.618761189,5174.7692307692305,126038.00041004593
CoV-FISH-06B_R2_26h_RDV_00017_13,1568.631,ORFN,4840671.653,416158030,26,RDV,R2,10695.454822853104,399380808.0057731,5174.7692307692305,6635121.169993352
CoV-FISH-06B_R2_26h_RDV_00017_15,1454.977,ORFN,7775757.815,668490715,26,RDV,R2,10695.454822853104,652929074.2282096,5174.7692307692305,10847450.44347031
CoV-FISH-06B_R2_26h_RDV_00017_19,856.939,ORFN,160352.253,13785665,26,RDV,R2,10695.454822853104,4620312.639559085,5174.7692307692305,76759.65793099202
CoV-FISH-06B_R2_26h_RDV_00017_21,1086.679,ORFN,2046460.461,175936526,26,RDV,R2,10695.454822853104,164313999.84855682,5174.7692307692305,2729833.975661855
CoV-FISH-06B_R2_26h_RDV_00017_23,809.621,ORFN,147617.63,12690855,26,RDV,R2,10695.454822853104,4031590.170866847,5174.7692307692305,66978.90523339582
CoV-FISH-06B_R2_26h_RDV_00017_25,766.99,ORFN,300273.346,25814840,26,RDV,R2,10695.454822853104,17611533.105419897,5174.7692307692305,292589.5631472636
CoV-FISH-06B_R2_26h_RDV_00018_1,317.002,gRNA,178996.302,15388515,26,RDV,R2,13064.30029811485,11247105.676896997,4750.538461538462,203540.38485901445
CoV-FISH-06B_R2_26h_RDV_00018_3,192.227,gRNA,55648.853,4784195,26,RDV,R2,13064.30029811485,2272883.7465942767,4750.538461538462,41132.68300411601
CoV-FISH-06B_R2_26h_RDV_00018_5,319.061,gRNA,595616.2,51205800,26,RDV,R2,13064.30029811485,47037491.28258318,4750.538461538462,851243.8091629036
CoV-FISH-06B_R2_26h_RDV_00018_7,450.616,gRNA,1738507.177,149461433,26,RDV,R2,13064.30029811485,143574450.25686467,4750.538461538462,2598286.145851005
CoV-FISH-06B_R2_26h_RDV_00018_11,1115.456,gRNA,203436.854,17489697,26,RDV,R2,13064.30029811485,2917044.8466660045,4750.538461538462,52790.1531112146
CoV-FISH-06B_R2_26h_RDV_00018_17,968.674,gRNA,922949.141,79346984,26,RDV,R2,13064.30029811485,66691935.9730239,4750.538461538462,1206932.9394517746
CoV-FISH-06B_R2_26h_RDV_00018_19,287.678,gRNA,48122.362,4137134,26,RDV,R2,13064.30029811485,378822.2188389166,4750.538461538462,6855.596669106057
CoV-FISH-06B_R2_26h_RDV_00018_21,879.342,gRNA,174224.689,14978294,26,RDV,R2,13064.30029811485,3490306.047255093,4750.538461538462,63164.538196999216
CoV-FISH-06B_R2_26h_RDV_00018_23,1074.896,gRNA,237101.561,20383890,26,RDV,R2,13064.30029811485,6341125.866757542,4750.538461538462,114756.20808031478
CoV-FISH-06B_R2_26h_RDV_00018_25,734.456,gRNA,111777.623,9609649,26,RDV,R2,13064.30029811485,14495.260247759521,4750.538461538462,262.32267520354037
CoV-FISH-06B_R2_26h_RDV_00018_27,739.446,gRNA,126002.91,10832613,26,RDV,R2,13064.30029811485,1172268.4017601665,4750.538461538462,21214.699008514635
CoV-FISH-06B_R2_26h_RDV_00018_29,1157.83,gRNA,334939.028,28795088,26,RDV,R2,13064.30029811485,13668849.185833685,4750.538461538462,247367.0030129916
CoV-FISH-06B_R2_26h_RDV_00018_31,768.898,gRNA,157556.733,13545331,26,RDV,R2,13064.30029811485,3500216.6293800883,4750.538461538462,63343.89133529522
CoV-FISH-06B_R2_26h_RDV_00018_33,259.68,gRNA,834931.597,71780016,26,RDV,R2,13064.30029811485,68387478.49858554,4750.538461538462,1237617.4006911265
CoV-FISH-06B_R2_26h_RDV_00018_35,686.614,gRNA,2632738.015,226339472,26,RDV,R2,13064.30029811485,217369340.51511016,4750.538461538462,3933762.2047845963
CoV-FISH-06B_R2_26h_RDV_00018_1,317.002,ORFN,686357.716,59006951,26,RDV,R2,10695.454822853104,55616470.43024592,5174.7692307692305,923985.3617269956
CoV-FISH-06B_R2_26h_RDV_00018_3,192.227,ORFN,121695.289,10462282,26,RDV,R2,10695.454822853104,8406326.805767417,5174.7692307692305,139658.68122041487
CoV-FISH-06B_R2_26h_RDV_00018_5,319.061,ORFN,1747556.563,150239419,26,RDV,R2,10695.454822853104,146826916.48876566,5174.7692307692305,2439311.960892654
CoV-FISH-06B_R2_26h_RDV_00018_7,450.616,ORFN,7497031.073,644528261,26,RDV,R2,10695.454822853104,639708717.9295453,5174.7692307692305,10627813.785439275
CoV-FISH-06B_R2_26h_RDV_00018_11,1115.456,ORFN,288838.31,24831757,26,RDV,R2,10695.454822853104,12901447.74511957,5174.7692307692305,214338.4642958819
CoV-FISH-06B_R2_26h_RDV_00018_13,199.648,ORFN,27896.166,2398265,26,RDV,R2,10695.454822853104,262938.83552702377,5174.7692307692305,4368.339687453225
CoV-FISH-06B_R2_26h_RDV_00018_15,213.339,ORFN,39677.585,3411127,26,RDV,R2,10695.454822853104,1129369.363547342,5174.7692307692305,18762.800872260657
CoV-FISH-06B_R2_26h_RDV_00018_17,968.674,ORFN,3801289.535,326801171,26,RDV,R2,10695.454822853104,316440761.9949276,5174.7692307692305,5257195.030090232
CoV-FISH-06B_R2_26h_RDV_00018_19,287.678,ORFN,59872.457,5147303,26,RDV,R2,10695.454822853104,2070455.9474712647,5174.7692307692305,34397.56195897789
CoV-FISH-06B_R2_26h_RDV_00018_21,879.342,ORFN,236619.19,20342420,26,RDV,R2,10695.454822853104,10937457.365162706,5174.7692307692305,181709.67020639047
CoV-FISH-06B_R2_26h_RDV_00018_23,1074.896,ORFN,477369.394,41039988,26,RDV,R2,10695.454822853104,29543486.39273449,5174.7692307692305,490821.31156640255
CoV-FISH-06B_R2_26h_RDV_00018_25,734.456,ORFN,120927.09,10396239,26,RDV,R2,10695.454822853104,2540898.032626601,5174.7692307692305,42213.261100997915
CoV-FISH-06B_R2_26h_RDV_00018_27,739.446,ORFN,198905.484,17100130,26,RDV,R2,10695.454822853104,9191418.713060563,5174.7692307692305,152701.82157681356
CoV-FISH-06B_R2_26h_RDV_00018_29,1157.83,ORFN,929724.298,79929452,26,RDV,R2,10695.454822853104,67545933.54245599,5174.7692307692305,1122175.73957143
CoV-FISH-06B_R2_26h_RDV_00018_31,768.898,ORFN,363575.885,31257031,26,RDV,R2,10695.454822853104,23033317.177617893,5174.7692307692305,382664.4830118498
CoV-FISH-06B_R2_26h_RDV_00018_33,259.68,ORFN,2468341.975,212206158,26,RDV,R2,10695.454822853104,209428762.2916015,5174.7692307692305,3479348.998328492
CoV-FISH-06B_R2_26h_RDV_00018_35,686.614,ORFN,6504232.511,559176243,26,RDV,R2,10695.454822853104,551832593.9822615,5174.7692307692305,9167882.0144285
CoV-FISH-06B_R2_26h_RDV_00018_37,583.731,ORFN,106609.679,9165355,26,RDV,R2,10695.454822853104,2922086.460801135,5174.7692307692305,48546.14279896068
CoV-FISH-06B_R2_26h_RDV_00019_3,615.555,gRNA,671934.421,57766964,26,RDV,R2,13064.30029811485,49725168.629993916,4750.538461538462,899883.0677761261
CoV-FISH-06B_R2_26h_RDV_00019_5,572.076,gRNA,122304.622,10514667,26,RDV,R2,13064.30029811485,3040894.3426556494,4750.538461538462,55031.4741054779
CoV-FISH-06B_R2_26h_RDV_00019_7,939.245,gRNA,823355.421,70784799,26,RDV,R2,13064.30029811485,58514220.26649712,4750.538461538462,1058939.717907395
CoV-FISH-06B_R2_26h_RDV_00019_9,639.889,gRNA,120960.857,10399142,26,RDV,R2,13064.30029811485,2039439.9465395873,4750.538461538462,36908.01914204483
CoV-FISH-06B_R2_26h_RDV_00019_11,528.55,gRNA,106161.773,9126848,26,RDV,R2,13064.30029811485,2221712.0774313966,4750.538461538462,40206.622421553366
CoV-FISH-06B_R2_26h_RDV_00019_13,829.953,gRNA,683050.28,58722607,26,RDV,R2,13064.30029811485,47879851.774678685,4750.538461538462,866488.1203374076
CoV-FISH-06B_R2_26h_RDV_00019_15,354.084,gRNA,261571.042,22487559,26,RDV,R2,13064.30029811485,17861699.2932423,4750.538461538462,323245.5756017717
CoV-FISH-06B_R2_26h_RDV_00019_17,244.559,gRNA,1158428.75,99591433,26,RDV,R2,13064.30029811485,96396440.78339332,4750.538461538462,1744499.3600793
CoV-FISH-06B_R2_26h_RDV_00019_19,1891.402,gRNA,3540802.253,304406784,26,RDV,R2,13064.30029811485,279696940.28754497,4750.538461538462,5061713.164743927
CoV-FISH-06B_R2_26h_RDV_00019_21,788.078,gRNA,171592.642,14752014,26,RDV,R2,13064.30029811485,4456326.349662246,4750.538461538462,80646.73759852744
CoV-FISH-06B_R2_26h_RDV_00019_23,1187.259,gRNA,3571417.285,307038793,26,RDV,R2,13064.30029811485,291528084.89236045,4750.538461538462,5275822.98067047
CoV-FISH-06B_R2_26h_RDV_00019_25,1504.249,gRNA,2515956.515,216299634,26,RDV,R2,13064.30029811485,196647673.34086102,4750.538461538462,3558759.40559949
CoV-FISH-06B_R2_26h_RDV_00019_27,446.743,gRNA,73364.288,6307211,26,RDV,R2,13064.30029811485,470826.291919278,4750.538461538462,8520.606759821252
CoV-FISH-06B_R2_26h_RDV_00019_29,871.548,gRNA,252962.047,21747434,26,RDV,R2,13064.30029811485,10361269.203778598,4750.538461538462,187509.2830057583
CoV-FISH-06B_R2_26h_RDV_00019_31,446.638,gRNA,326714.768,28088039,26,RDV,R2,13064.30029811485,22253026.04345058,4750.538461538462,402716.00670255563
CoV-FISH-06B_R2_26h_RDV_00019_33,562.084,gRNA,1932621.821,166149689,26,RDV,R2,13064.30029811485,158806454.83123443,4750.538461538462,2873941.782270423
CoV-FISH-06B_R2_26h_RDV_00019_35,367.949,gRNA,75454.548,6486913,26,RDV,R2,13064.30029811485,1679916.769608939,4750.538461538462,30401.67983125524
CoV-FISH-06B_R2_26h_RDV_00019_3,615.555,ORFN,3202589.568,275330256,26,RDV,R2,10695.454822853104,268746615.3065187,5174.7692307692305,4464827.354845167
CoV-FISH-06B_R2_26h_RDV_00019_5,572.076,ORFN,219152.885,18840822,26,RDV,R2,10695.454822853104,12722208.986761488,5174.7692307692305,211360.6775414221
CoV-FISH-06B_R2_26h_RDV_00019_7,939.245,ORFN,2579115.691,221729500,26,RDV,R2,10695.454822853104,211683847.53490934,5174.7692307692305,3516813.902845875
CoV-FISH-06B_R2_26h_RDV_00019_9,639.889,ORFN,166123.19,14281799,26,RDV,R2,10695.454822853104,7437895.10885935,5174.7692307692305,123569.62154343005
CoV-FISH-06B_R2_26h_RDV_00019_11,528.55,ORFN,129358.071,11121060,26,RDV,R2,10695.454822853104,5467977.353380992,5174.7692307692305,90842.35288025657
CoV-FISH-06B_R2_26h_RDV_00019_13,829.953,ORFN,1639359.188,140937568,26,RDV,R2,10695.454822853104,132060843.1834086,5174.7692307692305,2193995.5019589737
CoV-FISH-06B_R2_26h_RDV_00019_15,354.084,ORFN,1384875.363,119059305,26,RDV,R2,10695.454822853104,115272215.57450488,5174.7692307692305,1915077.296001111
CoV-FISH-06B_R2_26h_RDV_00019_17,244.559,ORFN,3036685.311,261067279,26,RDV,R2,10695.454822853104,258451609.26397786,5174.7692307692305,4293791.062743007
CoV-FISH-06B_R2_26h_RDV_00019_19,1891.402,ORFN,9284312.633,798182883,26,RDV,R2,10695.454822853104,777953478.357146,5174.7692307692305,12924545.922203777
CoV-FISH-06B_R2_26h_RDV_00019_21,788.078,ORFN,277359.143,23844880,26,RDV,R2,10695.454822853104,15416027.354115572,5174.7692307692305,256114.48373105165
CoV-FISH-06B_R2_26h_RDV_00019_23,1187.259,ORFN,5800171.946,498647358,26,RDV,R2,10695.454822853104,485949083.00247425,5174.7692307692305,8073324.965885605
CoV-FISH-06B_R2_26h_RDV_00019_25,1504.249,ORFN,8578753.274,737525145,26,RDV,R2,10695.454822853104,721436517.7781781,5174.7692307692305,11985600.24909129
CoV-FISH-06B_R2_26h_RDV_00019_27,446.743,ORFN,117200.979,10075901,26,RDV,R2,10695.454822853104,5297781.426074136,5174.7692307692305,88014.79938323415
CoV-FISH-06B_R2_26h_RDV_00019_29,871.548,ORFN,654618.4,56278286,26,RDV,R2,10695.454822853104,46956683.74005202,5174.7692307692305,780115.8195658668
CoV-FISH-06B_R2_26h_RDV_00019_31,446.638,ORFN,1271322.422,109297030,26,RDV,R2,10695.454822853104,104520033.44883053,5174.7692307692305,1736445.699751111
CoV-FISH-06B_R2_26h_RDV_00019_33,562.084,ORFN,4491670.393,386153996,26,RDV,R2,10695.454822853104,380142251.97135144,5174.7692307692305,6315501.028350869
CoV-FISH-06B_R2_26h_RDV_00019_35,367.949,ORFN,127375.056,10950578,26,RDV,R2,10695.454822853104,7015196.093386023,5174.7692307692305,116547.10285980349
CoV-FISH-06B_R2_26h_RDV_00020_1,178.002,gRNA,318732.6,27401803,26,RDV,R2,13064.30029811485,25076331.41833496,4750.538461538462,453809.74397924094
CoV-FISH-06B_R2_26h_RDV_00020_3,666.235,gRNA,507864.164,43661658,26,RDV,R2,13064.30029811485,34957763.89088546,4750.538461538462,632635.3570925506
CoV-FISH-06B_R2_26h_RDV_00020_5,551.325,gRNA,171461.877,14740772,26,RDV,R2,13064.30029811485,7538096.63814183,4750.538461538462,136417.94919589805
CoV-FISH-06B_R2_26h_RDV_00020_7,926.962,gRNA,189351.685,16278779,26,RDV,R2,13064.30029811485,4168669.067058863,4750.538461538462,75440.96504774046
CoV-FISH-06B_R2_26h_RDV_00020_9,752.636,gRNA,383422.814,32963294,26,RDV,R2,13064.30029811485,23130631.280828033,4750.538461538462,418598.1467750027
CoV-FISH-06B_R2_26h_RDV_00020_11,335.194,gRNA,83585.975,7185981,26,RDV,R2,13064.30029811485,2806905.925873691,4750.538461538462,50796.95424120906
CoV-FISH-06B_R2_26h_RDV_00020_13,1216.967,gRNA,1230040.38,105747966,26,RDV,R2,13064.30029811485,89849143.65910406,4750.538461538462,1626012.0430087785
CoV-FISH-06B_R2_26h_RDV_00020_15,1038.174,gRNA,506939.622,43582174,26,RDV,R2,13064.30029811485,30019157.102304913,4750.538461538462,543260.7254946766
CoV-FISH-06B_R2_26h_RDV_00020_17,708.075,gRNA,446563.158,38391541,26,RDV,R2,13064.30029811485,29141036.56641233,4750.538461538462,527369.2599956619
CoV-FISH-06B_R2_26h_RDV_00020_19,355.794,gRNA,379263.336,32605699,26,RDV,R2,13064.30029811485,27957499.339732528,4750.538461538462,505950.6275462299
CoV-FISH-06B_R2_26h_RDV_00020_21,1214.547,gRNA,2033741.332,174843048,26,RDV,R2,13064.30029811485,158975841.2658255,4750.538461538462,2877007.191370062
CoV-FISH-06B_R2_26h_RDV_00020_23,414.662,gRNA,1469219.824,126310494,26,RDV,R2,13064.30029811485,120893225.1097831,4750.538461538462,2187820.962351048
CoV-FISH-06B_R2_26h_RDV_00020_25,447.685,gRNA,135993.624,11691526,26,RDV,R2,13064.30029811485,5842834.721038453,4750.538461538462,105738.56616557427
CoV-FISH-06B_R2_26h_RDV_00020_27,1277.836,gRNA,4022997.499,345861656,26,RDV,R2,13064.30029811485,329167622.7642581,4750.538461538462,5956990.762360164
CoV-FISH-06B_R2_26h_RDV_00020_29,157.157,gRNA,38724.928,3329226,26,RDV,R2,13064.30029811485,1276079.7580491644,4750.538461538462,23093.387092258905
CoV-FISH-06B_R2_26h_RDV_00020_31,784.763,gRNA,459777.303,39527576,26,RDV,R2,13064.30029811485,29275196.505150497,4750.538461538462,529797.170459731
CoV-FISH-06B_R2_26h_RDV_00020_33,454.862,gRNA,480141.952,41278348,26,RDV,R2,13064.30029811485,35335894.237798885,4750.538461538462,639478.4328623218
CoV-FISH-06B_R2_26h_RDV_00020_35,430.261,gRNA,1314691.642,113025531,26,RDV,R2,13064.30029811485,107404472.0894328,4750.538461538462,1943713.1838787678
CoV-FISH-06B_R2_26h_RDV_00020_37,520.907,gRNA,156533.972,13457403,26,RDV,R2,13064.30029811485,6652117.524609888,4750.538461538462,120384.26595988417
CoV-FISH-06B_R2_26h_RDV_00020_39,420.397,gRNA,73732.179,6338839,26,RDV,R2,13064.30029811485,846646.3475734117,4750.538461538462,15321.872877797563
CoV-FISH-06B_R2_26h_RDV_00020_1,178.002,ORFN,868618.067,74676080,26,RDV,R2,10695.454822853104,72772267.6506225,5174.7692307692305,1209003.5474866584
CoV-FISH-06B_R2_26h_RDV_00020_3,666.235,ORFN,943853.518,81144157,26,RDV,R2,10695.454822853104,74018470.65609646,5174.7692307692305,1229707.3664433523
CoV-FISH-06B_R2_26h_RDV_00020_5,551.325,ORFN,378990.163,32582214,26,RDV,R2,10695.454822853104,26685542.369790513,5174.7692307692305,443340.80046228
CoV-FISH-06B_R2_26h_RDV_00020_7,926.962,ORFN,334766.401,28780247,26,RDV,R2,10695.454822853104,18865966.80649844,5174.7692307692305,313430.1229326478
CoV-FISH-06B_R2_26h_RDV_00020_9,752.636,ORFN,1404906.609,120781414,26,RDV,R2,10695.454822853104,112731629.66394714,5174.7692307692305,1872869.2203464466
CoV-FISH-06B_R2_26h_RDV_00020_11,335.194,ORFN,233087.876,20038829,26,RDV,R2,10695.454822853104,16453776.716108575,5174.7692307692305,273355.15384559386
CoV-FISH-06B_R2_26h_RDV_00020_13,1216.967,ORFN,2764590.447,237674975,26,RDV,R2,10695.454822853104,224658959.43059692,5174.7692307692305,3732376.188004216
CoV-FISH-06B_R2_26h_RDV_00020_15,1038.174,ORFN,1937150.411,166539017,26,RDV,R2,10695.454822853104,155435273.8847393,5174.7692307692305,2582327.0814291122
CoV-FISH-06B_R2_26h_RDV_00020_17,708.075,ORFN,777717.695,66861272,26,RDV,R2,10695.454822853104,59288087.82630829,5174.7692307692305,984983.851950835
CoV-FISH-06B_R2_26h_RDV_00020_19,355.794,ORFN,942853.298,81058167,26,RDV,R2,10695.454822853104,77252788.3467578,5174.7692307692305,1283440.7691247372
CoV-FISH-06B_R2_26h_RDV_00020_21,1214.547,ORFN,4407084.326,378882036,26,RDV,R2,10695.454822853104,365891903.4312682,5174.7692307692305,6078752.573285589
CoV-FISH-06B_R2_26h_RDV_00020_23,414.662,ORFN,4214754.235,362347200,26,RDV,R2,10695.454822853104,357912201.3122461,5174.7692307692305,5946181.629968254
CoV-FISH-06B_R2_26h_RDV_00020_25,447.685,ORFN,309735.115,26628279,26,RDV,R2,10695.454822853104,21840084.30763101,5174.7692307692305,362840.684477526
CoV-FISH-06B_R2_26h_RDV_00020_27,1277.836,ORFN,13116842.759,1127669843,26,RDV,R2,10695.454822853104,1114002805.7909846,5174.7692307692305,18507508.25269728
CoV-FISH-06B_R2_26h_RDV_00020_29,157.157,ORFN,102041.96,8772663,26,RDV,R2,10695.454822853104,7091797.406404874,5174.7692307692305,117819.72033032881
CoV-FISH-06B_R2_26h_RDV_00020_31,784.763,ORFN,1412862.268,121465371,26,RDV,R2,10695.454822853104,113071973.78685333,5174.7692307692305,1878523.534348799
CoV-FISH-06B_R2_26h_RDV_00020_33,454.862,ORFN,1617169.089,139029860,26,RDV,R2,10695.454822853104,134164904.02836739,5174.7692307692305,2228951.3595652767
CoV-FISH-06B_R2_26h_RDV_00020_35,430.261,ORFN,4189810.502,360202759,26,RDV,R2,10695.454822853104,355600921.9124644,5174.7692307692305,5907783.142690319
CoV-FISH-06B_R2_26h_RDV_00020_37,520.907,ORFN,337397.609,29006455,26,RDV,R2,10695.454822853104,23435117.71459206,5174.7692307692305,389339.8043982331
CoV-FISH-06B_R2_26h_RDV_00020_39,420.397,ORFN,87221.672,7498546,26,RDV,R2,10695.454822853104,3002208.878837024,5174.7692307692305,49877.25821924221
CoV-FISH-06B_R2_28h_INF_00001_1,1035.836,gRNA,343123.066,29498679,28,Untreated,R2,14461.567458074089,14518866.810498368,5234.454545454545,238459.12310676472
CoV-FISH-06B_R2_28h_INF_00001_3,614.811,gRNA,5720924.218,491834341,28,Untreated,R2,14461.567458074089,482943210.249534,5234.454545454545,7931901.017453909
CoV-FISH-06B_R2_28h_INF_00001_5,1301.321,gRNA,4219344.497,362741830,28,Untreated,R2,14461.567458074089,343922688.5738916,5234.454545454545,5648615.956346529
CoV-FISH-06B_R2_28h_INF_00001_7,693.628,gRNA,164953.902,14181274,28,Untreated,R2,14461.567458074089,4150325.8871909846,5234.454545454545,68165.31101113504
CoV-FISH-06B_R2_28h_INF_00001_9,467.122,gRNA,611626.981,52582265,28,Untreated,R2,14461.567458074089,45826948.68584952,5234.454545454545,752665.765236211
CoV-FISH-06B_R2_28h_INF_00001_11,549.161,gRNA,2592324.939,222865114,28,Untreated,R2,14461.567458074089,214923385.15315658,5234.454545454545,3529920.2498159683
CoV-FISH-06B_R2_28h_INF_00001_13,825.486,gRNA,389386.56,33476004,28,Untreated,R2,14461.567458074089,21538182.52530425,5234.454545454545,353744.9709631436
CoV-FISH-06B_R2_28h_INF_00001_15,673.284,gRNA,2164390.941,186075143,28,Untreated,R2,14461.567458074089,176338401.01555803,5234.454545454545,2896197.136116274
CoV-FISH-06B_R2_28h_INF_00001_17,238.557,gRNA,974621.264,83789295,28,Untreated,R2,14461.567458074089,80339386.85190421,5234.454545454545,1319501.0319805134
CoV-FISH-06B_R2_28h_INF_00001_19,1109.07,gRNA,3474233.839,298683822,28,Untreated,R2,14461.567458074089,282644931.3792738,5234.454545454545,4642184.777019784
CoV-FISH-06B_R2_28h_INF_00001_21,273.359,gRNA,80796.038,6946127,28,Untreated,R2,14461.567458074089,2992927.3812283254,5234.454545454545,49156.09793554091
CoV-FISH-06B_R2_28h_INF_00001_23,1684.67,gRNA,4529882.649,389439147,28,Untreated,R2,14461.567458074089,365076178.1504063,5234.454545454545,5996042.6970764855
CoV-FISH-06B_R2_28h_INF_00001_25,567.33,gRNA,2071139.094,178058176,28,Untreated,R2,14461.567458074089,169853694.93401083,5234.454545454545,2789691.7630734746
CoV-FISH-06B_R2_28h_INF_00001_27,358.725,gRNA,1538221.45,132242642,28,Untreated,R2,14461.567458074089,127054916.21360238,5234.454545454545,2086760.9230213133
CoV-FISH-06B_R2_28h_INF_00001_29,1495.479,gRNA,3457532.047,297247950,28,Untreated,R2,14461.567458074089,275620979.5593668,5234.454545454545,4526822.785372607
CoV-FISH-06B_R2_28h_INF_00001_1,1035.836,ORFN,711478.602,61166622,28,Untreated,R2,11145.60061923433,49621607.63697479,5343.363636363636,798378.354664256
CoV-FISH-06B_R2_28h_INF_00001_3,614.811,ORFN,14703774.676,1264100179,28,Untreated,R2,11145.60061923433,1257247741.137688,5343.363636363636,20228272.13334627
CoV-FISH-06B_R2_28h_INF_00001_5,1301.321,ORFN,7874431.901,676973838,28,Untreated,R2,11145.60061923433,662469833.8565774,5343.363636363636,10658694.89433902
CoV-FISH-06B_R2_28h_INF_00001_7,693.628,ORFN,414563.348,35640481,28,Untreated,R2,11145.60061923433,27909580.33368173,5343.363636363636,449046.4111761526
CoV-FISH-06B_R2_28h_INF_00001_9,467.122,ORFN,3675187.534,315960039,28,Untreated,R2,11145.60061923433,310753683.747542,5343.363636363636,4999818.154850588
CoV-FISH-06B_R2_28h_INF_00001_11,549.161,ORFN,5138741.678,441783448,28,Untreated,R2,11145.60061923433,435662718.81834066,5343.363636363636,7009520.674609656
CoV-FISH-06B_R2_28h_INF_00001_13,825.486,ORFN,1095636.278,94193093,28,Untreated,R2,11145.60061923433,84992555.72723073,5343.363636363636,1367473.1640426442
CoV-FISH-06B_R2_28h_INF_00001_15,673.284,ORFN,5255699.156,451838415,28,Untreated,R2,11145.60061923433,444334260.4326794,5343.363636363636,7149039.957763629
CoV-FISH-06B_R2_28h_INF_00001_17,238.557,ORFN,2375622.411,204234952,28,Untreated,R2,11145.60061923433,201576090.95307732,5343.363636363636,3243223.9804107584
CoV-FISH-06B_R2_28h_INF_00001_19,1109.07,ORFN,9082764.32,780855546,28,Untreated,R2,11145.60061923433,768494294.7212257,5343.363636363636,12364557.292803692
